Player_Age,Player_Weight,Player_Height,Previous_Injuries,Training_Intensity,Recovery_Time,Likelihood_of_Injury
29,76.83454,163.40265,1,0.77257,1,1
32,81.19349,167.43714,0,0.29598,5,1
27,75.14382,175.40302,1,0.53204,3,1
30,76.90211,177.59743,1,0.31354,1,1
25,72.56594,171.06255,0,0.25987,2,1
27,76.1524,168.41345,1,0.53524,4,0
26,87.9794,195.09994,1,0.98776,5,1
24,81.46083,182.62986,0,0.21462,5,1
27,82.01256,185.85169,0,0.24252,3,0
20,82.2307,178.62775,1,0.24313,4,1
25,73.46191,182.89455,0,0.7917,6,0
26,78.18827,189.32902,1,0.51048,1,1
26,64.14826,170.03701,1,0.38477,5,0
26,87.68808,182.64836,0,0.84379,2,1
27,47.1704,186.96042,0,0.29749,6,0
30,74.12852,195.44797,0,0.39222,6,0
32,86.40896,199.47891,0,0.07362,2,0
24,61.36132,180.6986,1,0.11891,3,1
21,78.9978,191.38639,1,0.13673,6,1
22,68.19234,153.29832,0,0.34698,5,0
25,71.31197,195.52283,1,0.52409,3,0
26,84.45941,172.74116,0,0.00074,4,0
24,76.98057,177.58903,1,0.18993,2,1
21,54.65644,184.41104,0,0.17565,2,0
25,65.23574,178.46558,0,0.25335,3,0
28,84.75336,181.96453,1,0.16608,4,0
30,79.48943,195.87693,1,0.19513,6,1
25,92.48136,176.1578,0,0.98388,1,1
25,91.82648,169.13076,0,0.59473,4,0
23,71.57755,198.13464,0,0.76269,3,0
27,100.03238,185.26764,0,0.81934,6,0
23,75.2448,199.22239,0,0.66768,6,1
30,65.37331,188.6363,1,0.70408,6,0
19,68.6636,166.76406,1,0.63228,3,1
26,52.43275,186.45385,1,0.64937,4,1
29,91.07019,170.16052,0,0.92845,3,1
28,90.94762,180.07432,1,0.18574,2,0
39,64.84493,179.24286,0,0.27473,3,0
29,72.72116,163.82336,0,0.09326,1,0
22,75.95608,171.8719,1,0.83732,2,1
27,65.39647,202.05187,0,0.44876,5,1
19,57.44898,182.38377,0,0.9071,2,1
27,72.89642,178.24404,0,0.41168,2,0
23,71.78921,198.1289,0,0.44261,2,0
32,71.11589,176.03765,0,0.44836,6,1
25,77.22716,179.0858,1,0.61249,4,1
27,89.2952,189.90803,0,0.76612,5,1
24,71.96907,175.99264,0,0.35129,1,0
36,76.70443,172.53479,0,0.63017,2,0
26,82.26871,157.46244,1,0.20397,4,0
37,80.54143,170.63502,0,0.55405,3,1
32,68.85576,170.53972,0,0.54658,5,0
30,75.96377,181.58567,1,0.88872,6,0
29,80.4754,173.89542,0,0.89585,1,1
29,63.71649,201.58019,0,0.48721,5,1
18,87.63539,169.42371,1,0.0246,1,1
26,89.31589,194.00647,0,0.84462,1,0
32,67.7722,182.19753,0,0.00062,3,1
27,76.9367,188.06774,0,0.47825,1,1
20,81.42278,187.4602,0,0.01979,3,0
27,69.54386,157.81764,1,0.35259,2,1
36,79.81614,179.88447,0,0.63676,5,0
34,76.63256,177.37772,0,0.3712,1,1
27,60.32082,168.67022,1,0.92689,3,0
32,79.59161,184.59626,0,0.64076,2,1
26,63.99858,197.1654,0,0.64644,5,1
19,84.39203,153.26996,1,0.37444,2,0
23,68.28789,174.6553,1,0.03854,4,0
35,73.38715,167.54234,1,0.73818,5,0
26,88.72279,180.71778,0,0.71624,3,0
26,79.96382,176.74379,1,0.53013,1,0
26,64.20526,173.94323,0,0.41627,3,1
37,64.85083,186.89507,0,0.53832,6,1
36,69.00697,196.36181,0,0.74682,3,0
39,78.94644,206.61319,1,0.71279,3,1
27,78.583,172.60371,1,0.65811,5,1
29,66.56898,161.79124,1,0.90378,5,1
20,63.32791,185.59196,1,0.60989,4,0
35,77.81583,196.10485,0,0.01451,6,0
22,73.1814,188.1369,0,0.61806,2,0
29,96.57216,196.06347,1,0.61256,6,0
22,75.36604,177.74513,0,0.06964,3,1
25,93.14253,173.90426,0,0.42773,4,1
23,63.29616,181.15436,1,0.6511,4,1
24,59.26787,176.69447,1,0.7045,5,0
25,63.79915,186.63094,0,0.89305,2,0
25,86.8913,189.69768,1,0.84138,4,0
32,92.56102,190.48084,1,0.11655,1,0
22,67.17821,185.10593,0,0.60878,4,1
29,70.39434,182.45822,0,0.59648,5,1
34,63.31019,187.94427,0,0.30375,3,1
25,56.8836,160.37008,0,0.18411,5,0
24,82.18412,182.10571,0,0.19951,5,1
26,77.2302,180.52478,1,0.17755,2,1
33,75.10488,182.1308,0,0.80626,6,1
28,60.99943,179.12376,1,0.14839,1,1
25,91.39957,184.31855,0,0.26439,1,0
30,69.96643,174.25397,0,0.21779,6,0
22,80.33626,191.29523,1,0.71286,2,1
31,60.45439,184.7365,0,0.1584,2,1
30,73.09475,181.50686,1,0.02406,4,0
26,77.91374,173.02483,0,0.37423,6,1
23,78.27075,188.15317,1,0.30509,1,0
23,76.54649,182.0666,0,0.3977,5,0
30,79.94522,172.44517,0,0.75382,6,0
34,63.6948,179.43338,1,0.01237,4,1
24,76.97373,186.29083,1,0.03771,1,1
30,76.13758,185.51574,0,0.25564,6,0
18,77.31673,184.87009,1,0.88921,3,0
25,75.72345,180.92531,1,0.16907,5,1
27,62.26787,190.2582,0,0.99704,6,0
23,61.822,192.37797,0,0.80569,5,1
23,52.85732,187.37323,0,0.45614,4,1
24,83.17535,174.12549,0,0.74786,1,0
29,83.27658,169.41938,0,0.51882,2,0
27,83.4355,174.5606,1,0.56599,3,1
18,78.0679,199.53657,1,0.58077,5,0
18,53.66881,182.81696,0,0.64872,2,0
24,64.7329,201.26442,0,0.06076,2,1
30,76.70415,178.79802,1,0.6165,2,1
18,76.35518,177.41186,0,0.71695,2,0
25,72.77252,179.25943,0,0.31072,4,0
25,78.68917,179.07826,1,0.97858,6,0
34,75.11652,172.26349,1,0.14445,6,0
26,76.2077,168.51152,1,0.91044,5,0
29,68.60935,185.01337,1,0.67645,2,0
28,84.82011,190.54901,1,0.66431,2,1
18,70.69228,204.44981,0,0.87602,1,0
31,61.69351,175.66287,0,0.83173,5,1
29,67.29001,176.47345,1,0.34543,6,1
30,71.51534,172.28771,0,0.70537,3,0
39,84.94003,191.25727,0,0.0506,2,1
18,74.57732,188.14987,0,0.46402,4,0
36,73.13852,171.23065,0,0.93778,6,1
26,62.51337,170.97802,0,0.27409,2,0
29,82.85483,189.52515,0,0.04997,2,1
27,68.48048,183.83196,0,0.58294,6,1
25,73.99972,187.58389,1,0.3551,2,1
25,89.80183,171.17232,1,0.37968,5,0
29,80.08763,161.22275,1,0.58246,5,1
20,58.71746,171.25035,0,0.62159,2,1
31,57.3049,186.87767,0,0.43732,4,0
25,74.3569,201.11058,0,0.50755,3,0
22,62.87259,175.70536,1,0.99326,1,1
25,81.48547,202.75856,1,0.95715,3,0
34,75.42263,188.2982,0,0.70732,6,1
25,76.65385,166.06968,1,0.16148,4,0
29,67.93257,182.14034,1,0.35996,6,1
24,92.41384,188.63974,0,0.88309,6,0
31,103.42594,155.74517,1,0.42357,6,0
31,72.21415,186.44451,1,0.95537,6,1
37,78.53039,191.72721,0,0.4883,4,1
27,75.97417,183.98868,0,0.86177,3,0
31,72.40313,179.38279,1,0.03538,3,1
28,66.6793,178.27073,1,0.43416,6,0
34,64.15032,177.68678,0,0.70026,2,0
24,63.64403,168.2402,1,0.86356,3,0
31,79.0524,173.12476,0,0.60963,6,0
27,69.80326,175.83406,0,0.17326,3,0
27,49.21707,181.13494,0,0.88579,2,1
28,79.44858,174.43185,1,0.57481,4,0
29,74.61739,171.30871,1,0.10802,5,0
27,88.46673,187.59771,1,0.46385,2,0
29,78.73122,183.70614,1,0.69894,3,1
35,60.21326,174.6077,1,0.45102,1,1
32,52.70323,185.06278,0,0.87079,3,0
32,67.80528,175.46842,1,0.42369,1,0
25,68.74893,180.63065,1,0.58345,2,1
23,84.43159,189.75044,0,0.21117,5,1
32,74.91129,173.96259,0,0.51269,5,1
32,86.33688,168.27588,1,0.22286,1,0
35,61.75167,178.54865,0,0.22519,4,0
24,84.65264,166.36535,0,0.2799,1,0
26,82.20989,177.22551,1,0.0442,1,0
19,54.81766,177.19363,1,0.16331,6,0
26,88.22618,155.36316,0,0.42436,2,0
32,75.93458,185.30635,0,0.13106,3,0
25,78.92045,178.1731,1,0.13338,4,0
31,66.35104,191.81896,1,0.96793,6,0
27,87.75247,182.15532,1,0.4271,6,1
29,63.14148,187.35609,1,0.40373,1,1
22,83.32092,191.90039,1,0.26774,2,0
28,83.20607,178.68283,1,0.51245,6,0
18,65.25833,179.99177,0,0.59606,4,1
27,94.83374,164.26457,0,0.41819,5,0
19,77.31528,192.39538,1,0.39381,5,1
34,81.53893,178.54303,0,0.70043,2,1
31,59.72879,169.94269,0,0.94978,4,0
30,96.1773,187.39722,0,0.87782,3,1
35,62.75443,158.20219,1,0.11862,2,1
23,85.24886,175.70726,1,0.65231,6,0
36,65.05228,189.08311,0,0.00705,6,0
32,68.81011,175.62278,1,0.63309,3,0
26,82.88754,172.82078,0,0.46435,1,1
33,85.27553,175.83845,1,0.49111,3,1
22,62.28716,159.90071,1,0.58803,2,0
23,85.90472,187.15478,1,0.74266,4,1
24,85.4498,178.77114,0,0.72946,3,0
25,65.62047,177.27675,0,0.04448,1,1
22,90.98648,177.31331,0,0.73649,4,1
34,60.43142,180.1408,1,0.82982,5,0
26,68.75227,186.53437,1,0.06817,5,0
29,79.79003,179.47936,1,0.32295,4,0
25,66.46434,166.38363,0,0.79206,6,1
18,77.63819,185.75516,1,0.49311,6,0
29,77.41076,184.9857,0,0.69489,2,0
18,73.12926,182.05527,0,0.50232,3,1
27,83.32401,190.75241,1,0.97822,3,0
21,72.71639,180.30379,0,0.93619,6,1
37,77.31541,191.11376,0,0.28115,4,0
32,86.46472,194.07211,0,0.38588,3,1
28,82.90686,185.82313,0,0.43135,5,1
34,82.86017,172.52066,0,0.1042,4,0
23,63.5082,178.69214,1,0.40407,6,1
30,80.24793,192.38856,0,0.77485,3,0
28,66.21501,165.02372,0,0.8469,1,1
29,62.18585,176.08046,0,0.88613,6,1
34,74.28294,176.57035,1,0.01456,6,1
31,65.95705,171.34789,1,0.78881,2,0
29,82.90618,188.72879,1,0.50263,1,1
19,83.14535,183.76815,1,0.20616,6,0
23,55.97374,172.88942,0,0.49875,1,0
27,66.71697,186.05513,1,0.84426,3,1
28,60.40213,178.41584,0,0.43425,4,1
22,70.37371,171.09805,0,0.99046,5,0
39,79.55176,172.87082,1,0.61668,4,1
35,72.57712,184.36051,0,0.48976,3,1
31,69.10241,189.3901,0,0.29489,3,0
28,88.00177,175.13232,1,0.01105,5,1
26,51.95143,185.44441,1,0.61055,1,1
23,87.36872,195.81754,0,0.5775,1,1
28,69.55712,167.41129,1,0.51681,4,1
29,74.21891,183.5567,1,0.5377,2,1
21,69.72637,188.30656,1,0.84352,3,1
29,90.42888,179.0485,1,0.31687,5,1
27,62.69022,192.38283,1,0.55025,4,1
18,75.11736,201.98837,1,0.67995,5,0
23,80.27439,183.43355,1,0.20982,1,0
25,58.88997,177.6641,1,0.92482,6,1
37,65.80102,189.76983,1,0.73712,1,0
30,73.51821,188.42069,0,0.0533,4,0
21,66.13335,154.81169,1,0.86511,2,1
30,66.84408,179.97264,0,0.92987,1,0
20,71.50137,176.05401,0,0.79367,5,1
33,81.49581,183.96706,1,0.42622,3,0
25,71.57282,178.06342,0,0.99438,3,0
27,85.78426,179.14824,1,0.12444,2,1
34,65.02242,171.36787,0,0.53661,4,1
21,62.48078,187.34529,1,0.17039,2,1
21,94.26345,196.55042,1,0.43935,5,1
25,68.42042,171.52328,1,0.92742,2,0
33,61.89088,166.02945,0,0.79426,3,0
20,57.57946,180.20003,1,0.78208,6,1
18,85.75103,179.71344,0,0.35385,1,0
25,71.58695,191.70933,0,0.93427,1,0
30,72.4629,167.70805,0,0.36826,6,0
34,73.40798,174.62045,1,0.03997,4,1
25,85.12943,158.52297,0,0.6378,5,0
25,73.2047,193.74984,1,0.36265,4,1
33,98.44054,182.50545,0,0.15372,6,0
18,76.33761,175.36567,0,0.93466,2,0
26,85.61785,166.77729,1,0.63724,2,1
28,83.0524,167.69524,1,0.94053,2,1
30,74.63553,184.14267,1,0.58298,5,1
25,69.13029,168.92575,0,0.06386,1,0
28,78.31964,181.04005,1,0.02994,6,1
18,80.10099,200.42945,1,0.90056,3,0
24,69.27414,176.52412,0,0.03873,3,0
30,76.66339,170.38556,1,0.61518,2,0
23,87.36205,183.82007,1,0.29798,2,0
28,95.69948,167.74208,1,0.68766,2,0
30,83.54369,197.19985,0,0.28472,5,1
26,93.6276,194.0362,1,0.03722,3,0
28,68.70626,178.35828,1,0.73084,4,1
23,82.01882,171.02707,0,0.3109,1,0
26,88.3852,175.7423,1,0.5508,4,1
31,66.03667,177.04334,1,0.77387,1,1
28,70.1441,183.83567,1,0.70282,5,1
25,92.37905,190.39632,1,0.34857,1,1
29,65.24901,169.63487,0,0.74783,5,0
31,61.5887,190.1091,1,0.92568,3,0
18,90.27982,186.17686,1,0.60997,1,0
33,86.96763,174.92211,0,0.70351,2,1
26,79.3212,169.13288,1,0.86591,2,0
30,74.54289,181.16233,1,0.84364,5,0
33,70.61475,169.40412,0,0.3516,3,1
21,77.81949,190.23681,1,0.9917,5,1
24,90.79807,168.76117,1,0.02857,4,1
26,77.38566,185.47706,0,0.98671,4,1
24,96.66959,179.19384,1,0.246,4,1
36,66.02058,174.39375,1,0.44044,2,0
23,74.80319,178.97168,0,0.88369,6,1
25,71.26941,190.79983,0,0.24433,4,0
29,64.14858,168.07743,0,0.22478,1,0
21,73.46916,175.87843,0,0.64311,4,1
26,79.17329,172.48256,1,0.70545,2,0
29,80.2423,179.61383,0,0.00747,1,0
26,96.70452,173.15319,1,0.45044,3,0
27,79.64467,162.31919,1,0.48911,5,0
25,86.50137,169.44862,0,0.27184,5,0
20,75.66094,196.37755,1,0.54611,6,1
29,91.78056,182.46728,1,0.15458,1,1
36,98.98449,182.12362,1,0.32361,6,1
28,80.31085,177.17388,0,0.71324,1,0
29,65.07341,179.48375,0,0.87379,6,1
31,69.51195,175.70188,0,0.58938,5,0
21,77.81934,185.26929,0,0.07484,5,1
36,79.56498,181.00809,1,0.67875,1,0
29,81.98425,168.28732,0,0.8976,5,1
36,79.60198,182.53725,0,0.50431,6,0
24,75.06985,155.41258,1,0.49369,3,0
37,68.63802,184.13859,0,0.99141,4,1
31,79.01138,165.90643,0,0.6363,6,1
30,93.54987,179.03945,1,0.80603,4,0
29,85.19929,168.05372,1,0.64649,3,0
26,80.34704,180.02823,0,0.22092,4,0
34,85.29567,185.78279,0,0.28408,4,0
28,71.28936,195.02827,0,0.66571,4,0
18,69.91735,164.58642,1,0.45607,2,0
22,67.52215,189.75473,1,0.40435,6,0
27,73.74713,181.31153,0,0.02245,6,0
29,70.77994,175.49333,0,0.88437,3,1
27,87.08275,187.59857,1,0.8845,6,1
34,70.24677,177.64075,1,0.46097,5,0
18,66.97278,187.17531,1,0.70074,1,1
28,94.42577,170.0773,0,0.17782,3,0
18,70.48625,173.67003,1,0.50381,3,1
31,76.53528,189.436,1,0.43887,6,1
27,79.51323,194.85401,1,0.65661,2,1
30,63.63307,179.64968,1,0.46965,2,0
23,87.35484,152.12711,0,0.49843,4,0
34,81.37119,178.00951,0,0.29571,2,1
33,90.58384,180.32426,0,0.04842,5,0
30,68.20778,177.67227,0,0.91703,5,1
27,75.99126,183.36339,1,0.01223,4,0
30,75.39356,175.2309,0,0.28132,2,1
24,77.63888,188.38871,0,0.44761,4,0
32,60.45385,168.33287,1,0.31909,1,1
36,76.10836,192.36849,0,0.55192,2,0
33,60.73536,195.50079,0,0.46161,2,1
24,78.58334,170.8694,0,0.25548,2,1
29,53.71351,170.864,1,0.08802,2,0
21,56.48413,184.10695,0,0.13754,5,1
30,83.18549,168.1278,0,0.48632,6,1
30,69.53162,175.07397,0,0.84595,4,0
18,65.12142,191.02527,1,0.10064,5,0
22,87.70846,187.37607,0,0.67721,4,1
26,78.27626,199.80196,1,0.79209,1,1
26,83.7209,181.70784,0,0.27677,2,0
21,73.33758,173.89162,0,0.66824,3,1
29,101.79629,180.51244,1,0.68666,5,1
29,68.95486,178.49412,0,0.70779,6,0
27,92.44496,178.63443,0,0.89081,3,1
24,74.38634,179.76196,1,0.39853,1,0
33,58.4549,170.68233,0,0.24369,3,0
36,79.82849,182.82218,1,0.54384,1,0
25,78.14763,165.91337,0,0.06255,5,0
24,64.48678,172.83173,1,0.33392,1,1
30,65.77781,178.81121,1,0.88323,5,0
26,74.75302,157.40447,0,0.53206,6,1
27,78.49748,187.68992,1,0.43668,5,0
31,50.29337,159.46845,0,0.26568,3,1
18,85.53121,186.69588,1,0.25038,4,0
34,70.05502,167.07191,0,0.23661,6,1
28,61.68253,175.95081,1,0.82923,4,1
25,84.41067,185.19131,1,0.98502,4,1
27,74.76382,201.9814,0,0.5348,2,1
27,87.16166,181.16452,0,0.07983,3,0
19,79.37952,160.17374,0,0.75104,1,1
35,74.98485,189.53695,1,0.87705,4,0
28,73.4727,177.68082,0,0.93123,3,0
30,79.82713,180.69907,1,0.62878,2,1
32,70.86469,185.57863,0,0.50688,3,0
22,66.47427,157.74622,0,0.62053,1,1
30,81.09909,180.06537,1,0.01295,4,1
26,73.55512,175.90306,1,0.65542,1,1
32,75.33568,192.21835,1,0.70965,2,1
18,85.8938,187.27114,1,0.72203,1,0
27,73.86123,163.72998,1,0.56307,6,1
24,75.15034,192.62626,1,0.70004,2,1
30,69.0035,184.49525,0,0.63883,1,1
30,79.3074,164.52758,1,0.11553,2,0
24,78.49828,180.55753,1,0.89837,3,1
24,84.00775,190.34826,1,0.62273,3,1
27,69.20871,167.85956,1,0.72779,3,0
23,70.42183,193.77577,0,0.34289,6,1
32,82.92137,164.87371,0,0.91924,6,1
26,77.52213,172.08773,0,0.50262,3,1
18,65.93782,170.57129,1,0.67901,1,0
26,88.06554,193.76934,0,0.95218,6,0
22,58.01549,175.08984,0,0.91608,5,1
19,82.84285,168.37183,1,0.6448,2,0
21,62.34788,184.45211,1,0.16574,2,1
28,93.85789,186.61181,0,0.95057,5,0
34,59.554,186.67536,1,0.98414,2,1
29,86.52251,177.28661,0,0.1034,2,1
24,74.18366,182.54534,1,0.4503,3,0
30,71.33397,173.49767,1,0.54826,2,1
25,76.85397,196.74802,0,0.09208,2,1
24,81.319,191.44205,0,0.18968,4,1
22,65.95599,190.82957,0,0.53771,2,1
19,66.84212,187.94116,0,0.96309,5,0
26,81.49605,185.19733,0,0.02781,2,0
28,57.92657,167.55638,1,0.91244,5,0
27,69.15771,186.33301,0,0.89861,6,0
25,105.0,181.14265,1,0.85718,2,1
23,65.31987,192.63364,1,0.37755,5,1
31,86.47803,188.07419,1,0.49082,2,0
21,69.14049,185.5038,0,0.40359,6,1
31,80.09045,163.15775,0,0.94759,2,1
22,81.54356,179.10999,1,0.52135,4,1
24,86.28957,174.42108,1,0.08061,6,1
20,72.99746,182.52366,0,0.27406,4,0
25,94.88885,175.84452,1,0.46203,2,0
32,69.10663,177.24054,0,0.95356,4,0
30,77.3422,184.59034,0,0.56895,1,1
32,77.45277,175.67862,1,0.69607,6,0
30,63.78032,181.21592,1,0.08852,1,1
22,72.14128,164.80588,0,0.87732,6,1
26,76.61513,171.67599,0,0.53902,3,1
24,70.67879,186.56044,0,0.92123,6,1
34,99.40924,167.69808,1,0.44548,3,1
22,66.61376,192.45725,0,0.68308,1,1
32,86.79424,189.74399,0,0.47084,6,0
32,83.5646,177.3177,0,0.14256,3,0
37,74.86138,209.98734,0,0.27205,2,1
25,66.34791,192.43104,1,0.06726,2,0
31,67.31745,170.5072,0,0.44027,3,0
39,69.82033,187.46174,1,0.64934,1,0
24,57.14259,180.65863,0,0.24371,5,1
20,64.96535,172.23288,1,0.49039,6,0
18,60.17523,169.30091,0,0.45897,2,1
31,88.45875,189.94893,1,0.53342,6,1
18,81.18462,174.02055,0,0.18458,4,0
26,82.85974,178.98124,1,0.53398,5,0
30,80.88832,170.78974,1,0.36421,4,0
28,76.66968,172.51842,1,0.28604,2,0
30,89.6068,178.73071,0,0.58598,3,0
29,68.89237,183.88182,1,0.14804,4,1
34,76.0667,154.11641,0,0.90066,6,1
23,82.47059,180.1692,1,0.93485,1,1
24,61.78791,172.53879,0,0.66061,4,1
24,105.0,194.02363,0,0.30315,1,0
32,75.28566,209.42753,0,0.62601,5,0
32,76.41989,176.40721,0,0.60152,5,1
30,87.56878,162.77771,0,0.39125,3,0
33,84.14955,181.16877,0,0.28725,1,0
22,75.38078,177.94571,1,0.16845,6,1
36,76.30129,199.71351,1,0.21738,3,0
35,59.95851,196.66589,0,0.65303,4,0
31,69.43534,188.65375,0,0.88589,3,0
36,80.1721,174.13306,1,0.38496,6,1
19,79.43893,186.77767,0,0.1219,4,0
25,87.21166,182.65006,1,0.01281,5,0
24,73.79499,182.41323,1,0.40591,3,1
31,61.12713,164.4177,1,0.23257,6,0
22,85.5673,190.61795,1,0.32256,5,0
31,89.36089,181.07808,1,0.24167,4,1
34,83.98245,178.99159,0,0.66415,1,0
31,73.36366,173.99844,0,0.63851,2,1
29,85.44386,172.06384,0,0.9123,4,1
23,105.0,183.17259,1,0.69974,4,0
23,76.15152,162.50837,0,0.16494,2,1
34,61.88263,187.89499,1,0.75159,2,1
31,69.13715,169.45895,0,0.18127,5,1
27,81.25476,159.41319,0,0.5586,4,0
25,58.95196,198.21895,0,0.07708,4,0
18,76.69403,171.41913,1,0.04733,3,1
22,78.80337,172.77841,1,0.46423,2,1
37,90.35122,191.34538,1,0.10498,6,0
21,88.10195,198.54431,1,0.30667,1,1
28,83.64585,164.66998,1,0.33883,4,0
33,53.37321,170.43832,1,0.76943,3,1
21,84.21053,171.17321,0,0.33268,1,1
28,82.05513,189.34802,0,0.4943,5,1
32,77.55944,196.39132,0,0.77259,6,0
28,57.69778,169.19747,1,0.2049,3,1
39,67.23226,194.14745,0,0.8049,1,1
19,63.33177,172.90966,0,0.83179,4,0
33,54.84992,183.36123,1,0.98885,3,1
27,74.97085,167.28546,0,0.44405,2,0
31,67.02178,178.7807,1,0.37065,1,0
30,101.25306,178.88887,1,0.70201,4,0
24,73.31228,176.84842,1,0.05815,3,0
29,87.93753,183.84971,1,0.03975,6,0
18,59.30901,169.92969,1,0.33499,1,0
31,69.6991,171.16277,1,0.72952,5,1
29,75.96898,184.37872,0,0.11645,5,0
31,65.91846,193.42035,1,0.63555,2,1
33,70.77799,179.77186,1,0.26951,3,0
29,72.82049,185.03671,0,0.65167,3,1
28,72.66092,187.5808,0,0.45698,2,0
23,93.55119,188.30505,0,0.11515,3,1
24,78.78226,170.46475,1,0.24728,5,0
33,79.79511,172.2299,0,0.21971,5,1
35,80.39655,173.09925,1,0.16458,2,0
26,81.12626,199.28634,0,0.46835,4,0
28,74.17113,185.08193,0,0.95467,2,0
23,71.79254,184.63316,0,0.65809,5,0
33,76.66816,183.66236,1,0.836,2,0
31,86.56804,166.79207,0,0.98108,5,0
37,86.26238,199.3819,0,0.54062,4,1
23,72.59602,184.79188,1,0.23807,5,0
26,82.67844,187.2316,1,0.92781,6,1
29,73.05415,162.34479,1,0.69898,3,1
31,75.33871,187.79644,1,0.95894,1,1
26,70.26477,176.43788,1,0.65103,4,1
23,73.18355,166.77217,1,0.77515,1,1
32,88.4133,170.46236,1,0.89064,4,1
31,75.92421,167.35106,0,0.75925,4,1
23,76.35283,167.18216,0,0.56265,4,1
34,60.52782,180.60548,0,0.47192,6,0
33,71.90756,176.13237,1,0.82338,4,0
28,72.58685,183.34069,1,0.77199,5,0
28,66.70857,196.75976,0,0.36643,3,1
30,75.21665,178.70496,1,0.49833,5,1
23,70.70818,157.55111,1,0.63499,5,0
28,75.79996,177.58042,1,0.02837,6,1
18,76.21503,191.93394,1,0.24757,3,0
32,65.44246,179.14061,1,0.25021,6,0
20,71.01298,195.29331,0,0.88323,4,1
35,75.77374,184.52942,0,0.33149,3,1
26,86.84299,161.6173,1,0.54514,1,1
26,77.56719,181.09582,1,0.83159,3,1
24,68.38065,182.97001,1,0.25969,5,0
26,78.99005,190.80356,0,0.12376,4,0
35,92.07549,198.19637,0,0.94836,5,0
18,84.16706,189.07726,0,0.70468,1,1
34,80.47527,184.4048,1,0.17705,6,0
29,82.2559,186.76188,1,0.81971,6,1
21,89.39954,178.31993,1,0.78713,4,1
22,85.75627,165.37122,1,0.83754,2,0
36,80.6676,180.41496,0,0.27621,6,1
23,85.68642,183.6529,0,0.44858,5,0
22,64.18349,167.96342,1,0.69367,5,1
33,59.97735,193.26622,0,0.39067,3,0
29,76.57099,190.05411,1,0.06997,4,1
23,75.68681,166.28239,1,0.13645,6,0
29,69.5609,193.65832,0,0.59711,6,0
22,83.25853,176.91686,0,0.37517,6,1
33,56.37136,172.21508,0,0.00538,6,1
33,69.65228,190.79278,0,0.76685,5,1
30,70.15044,179.48946,1,0.4167,1,1
29,58.63698,198.99185,1,0.31377,4,1
36,89.94731,171.47112,1,0.71352,4,0
27,61.40799,162.68342,1,0.45511,3,1
22,69.1166,177.19562,0,0.69483,5,1
30,84.0798,187.89222,1,0.0132,5,1
38,81.46045,170.72857,1,0.00942,2,1
22,63.91825,166.699,0,0.5599,2,1
26,81.82489,182.28927,1,0.98221,4,1
30,77.89784,165.36313,1,0.27236,5,0
27,98.33036,183.06693,1,0.68289,6,0
23,79.0394,176.59377,1,0.17226,3,0
33,73.58758,184.94466,1,0.31155,5,1
39,66.43498,166.16171,0,0.07807,3,0
28,67.55757,192.98163,1,0.88079,2,1
23,66.74231,178.16966,1,0.31044,6,0
20,88.71099,187.63523,1,0.23047,1,0
29,75.1797,189.59875,0,0.7306,6,0
33,80.65247,168.42555,0,0.19944,5,0
30,90.14248,188.82258,1,0.24028,6,0
27,51.41536,165.74933,1,0.10362,6,0
25,87.78874,166.29862,0,0.96287,2,1
22,75.55397,199.63999,1,0.24764,1,0
32,79.35048,191.11853,0,0.99566,1,0
32,66.71597,200.73664,1,0.17615,2,0
20,67.44876,176.29786,0,0.02065,2,1
35,79.88846,181.02429,1,0.89569,2,0
30,98.84598,185.27355,1,0.58002,3,0
34,85.03313,179.87804,0,0.35141,4,0
21,87.65523,172.53864,0,0.51334,4,1
21,73.07999,171.03915,0,0.26073,4,1
27,68.99796,182.13862,1,0.63476,6,1
30,67.19195,169.3314,1,0.61647,3,0
36,70.11726,169.05137,1,0.08019,2,1
31,54.47218,183.93572,1,0.91069,4,0
26,67.75081,179.04841,1,0.46053,3,0
22,69.39647,189.37206,1,0.19515,3,0
34,73.24642,175.75089,1,0.30738,2,1
23,76.3175,174.18744,0,0.86622,1,1
36,78.62451,184.23553,1,0.38319,3,0
26,74.85075,171.87975,0,0.56196,5,0
35,69.18557,173.41872,1,0.94769,3,0
31,55.36641,173.81546,0,0.65172,1,0
27,69.24691,177.90298,0,0.67572,1,0
25,65.27549,197.72437,0,0.24857,6,1
26,79.66067,166.23211,1,0.6683,5,0
30,84.09287,192.95508,0,0.3938,4,1
28,84.38571,187.37787,1,0.91104,3,1
25,82.56953,195.66979,0,0.12954,2,0
27,73.66474,210.0,0,0.28564,6,0
28,69.78044,194.31453,0,0.066,2,1
18,67.52897,189.25667,0,0.3809,5,1
30,59.92501,166.87504,0,0.14837,1,1
23,84.91854,168.13778,0,0.84514,4,0
22,73.25289,183.6019,0,0.92504,3,1
19,62.5366,163.01924,0,0.66943,3,1
19,66.73509,186.15439,0,0.10333,3,0
21,66.33027,158.65078,1,0.34163,2,1
24,75.43024,191.52233,0,0.96449,4,0
37,85.67468,176.783,0,0.1363,5,0
25,71.5201,181.26597,0,0.55649,2,0
28,52.47466,172.51628,1,0.35293,1,1
30,73.1082,161.01474,0,0.99916,4,1
28,73.43806,192.34695,1,0.28539,6,0
