InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
148966,SKU_1002,Backpack,19,12-02-24,45.79,47432,Portugal,0.35,Bank Transfer,16.14,Apparel,Online,Not Returned,UPS,Amsterdam,Low
595911,SKU_1759,USB Cable,3,12-02-24,32.01,68073,Australia,0.21,paypall,21.16,Stationery,Online,Not Returned,Royal Mail,Paris,Medium
145580,SKU_1261,Headphones,29,12-02-24,33.03,41807,United Kingdom,0.21,Credit Card,13.27,Apparel,In-store,Not Returned,FedEx,Berlin,Medium
342788,SKU_1679,Backpack,43,12-02-24,27.87,64713,Netherlands,0.22,Bank Transfer,8.04,Furniture,In-store,Not Returned,FedEx,Berlin,Low
812059,SKU_1470,Blue Pen,43,12-02-24,42.05,70212,Australia,0.49,Bank Transfer,26.38,Apparel,In-store,Not Returned,DHL,Berlin,High
271162,SKU_1331,Backpack,2,12-02-24,65.43,27094,United States,0.46,Bank Transfer,25.46,Stationery,Online,Not Returned,DHL,London,Low
470257,SKU_1964,White Mug,24,12-02-24,45.76,77503,Germany,0.49,Bank Transfer,26.01,Accessories,Online,Returned,UPS,London,Medium
388343,SKU_1260,Wall Clock,19,12-02-24,45.13,57236,Germany,0.47,paypall,24.72,Accessories,In-store,Not Returned,Royal Mail,Berlin,High
727816,SKU_1002,Wireless Mouse,17,12-02-24,92.78,62760,Norway,0.18,paypall,17.42,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
584993,SKU_1771,Wireless Mouse,27,12-02-24,92.27,85468,Australia,0.18,Credit Card,21.49,Electronics,Online,Not Returned,FedEx,London,High
769197,SKU_1446,Wall Clock,16,12-02-24,46.57,40653,Italy,0.06,paypall,6.67,Apparel,In-store,Not Returned,DHL,London,Medium
275231,SKU_1215,Wall Clock,-13,12-02-24,24.12,,Australia,0.31,paypall,,Furniture,Online,Not Returned,FedEx,,Medium
636976,SKU_1772,Headphones,19,12-02-24,16.63,64298,Spain,0.05,paypall,24.51,Furniture,In-store,Not Returned,UPS,Paris,Low
356738,SKU_1956,T-shirt,41,12-02-24,89.67,98888,Italy,0.31,Bank Transfer,10.68,Stationery,Online,Not Returned,FedEx,Rome,Medium
190640,SKU_1478,Backpack,48,12-02-24,47.85,26919,United States,0.12,Credit Card,12.61,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,High
823500,SKU_1568,Blue Pen,-21,12-02-24,76.36,,Netherlands,0.4,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,Low
590021,SKU_1866,Backpack,43,13-02-24,59.02,92362,United Kingdom,0.02,paypall,10.17,Apparel,Online,Returned,Royal Mail,Berlin,Medium
684827,SKU_1681,Headphones,37,13-02-24,22.69,83560,Australia,0.1,paypall,25.05,Stationery,Online,Returned,Royal Mail,Amsterdam,High
872455,SKU_1594,Wall Clock,31,13-02-24,28.75,80768,Italy,0.33,Credit Card,25.85,Accessories,In-store,Not Returned,DHL,Berlin,High
755423,SKU_1439,Wireless Mouse,20,13-02-24,91.18,56742,Portugal,0.37,Bank Transfer,14.3,Electronics,In-store,Not Returned,DHL,Amsterdam,Low
964120,SKU_1199,Backpack,42,13-02-24,45.64,51190,United States,0.25,Bank Transfer,20.26,Accessories,In-store,Returned,FedEx,Amsterdam,Low
184732,SKU_1667,Blue Pen,7,13-02-24,54.79,55130,Norway,0.13,Bank Transfer,7.65,Accessories,Online,Not Returned,FedEx,Amsterdam,High
333403,SKU_1822,Backpack,13,13-02-24,30.81,,Spain,0.46,Credit Card,16,Apparel,Online,Not Returned,Royal Mail,London,Medium
246031,SKU_1933,Wall Clock,44,13-02-24,47.88,76573,Portugal,0.41,Credit Card,24.34,Furniture,In-store,Not Returned,FedEx,Paris,Medium
853765,SKU_1278,T-shirt,38,13-02-24,81.27,57908,Belgium,0.21,Credit Card,24.22,Electronics,In-store,Not Returned,DHL,Berlin,High
262352,SKU_1134,USB Cable,7,13-02-24,83.02,66778,Norway,0.44,Bank Transfer,25.56,Stationery,Online,Returned,DHL,Berlin,Low
586676,SKU_1293,Headphones,11,13-02-24,60.42,42127,United States,0.12,paypall,20.29,Stationery,Online,Not Returned,FedEx,Berlin,High
537474,SKU_1204,Wall Clock,45,13-02-24,37.81,30368,Sweden,0.05,Credit Card,15.95,Accessories,Online,Not Returned,FedEx,Amsterdam,Low
357046,SKU_1876,Backpack,44,13-02-24,3.71,47013,Sweden,0.32,paypall,29.36,Stationery,Online,Not Returned,Royal Mail,Rome,High
258539,SKU_1696,Notebook,27,13-02-24,41.29,36761,Italy,0.3,Bank Transfer,23.6,Stationery,Online,Not Returned,DHL,Amsterdam,Low
509272,SKU_1084,Backpack,13,13-02-24,6.35,45950,United Kingdom,0.06,paypall,23.39,Accessories,In-store,Not Returned,UPS,London,Low
627423,SKU_1292,White Mug,8,13-02-24,28.5,54997,United Kingdom,0.06,Credit Card,25.84,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium
903996,SKU_1389,Office Chair,40,13-02-24,38.58,23230,Portugal,0.11,paypall,26.26,Furniture,Online,Not Returned,Royal Mail,London,High
425402,SKU_1137,Blue Pen,47,13-02-24,48.27,80013,Germany,0.22,Credit Card,17.33,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium
203813,SKU_1410,Blue Pen,4,13-02-24,85.56,85016,Portugal,0.43,paypall,22.5,Furniture,Online,Not Returned,Royal Mail,Rome,Low
913894,SKU_1508,Desk Lamp,16,13-02-24,6.58,46332,Spain,0.37,Credit Card,15.83,Electronics,Online,Not Returned,FedEx,Berlin,Medium
156682,SKU_1883,Backpack,48,13-02-24,6.22,89491,Germany,0.32,paypall,20.86,Accessories,In-store,Not Returned,Royal Mail,Paris,High
627016,SKU_1217,White Mug,24,13-02-24,86.49,13567,France,0.49,paypall,19.99,Stationery,In-store,Not Returned,UPS,London,High
762991,SKU_1617,Notebook,6,13-02-24,75.84,12333,Germany,0.22,Credit Card,20.85,Accessories,Online,Not Returned,UPS,Paris,High
504100,SKU_1056,Backpack,48,13-02-24,3.75,72635,Germany,0.14,Bank Transfer,8.34,Electronics,Online,Not Returned,UPS,Paris,High
911406,SKU_1091,Headphones,8,14-02-24,83.72,85668,Portugal,0.23,Bank Transfer,21.21,Accessories,Online,Not Returned,DHL,Rome,High
477236,SKU_1783,USB Cable,37,14-02-24,56.14,79793,Netherlands,0.46,paypall,24.45,Electronics,Online,Not Returned,DHL,Rome,High
463321,SKU_1369,Wireless Mouse,17,14-02-24,17.37,71153,Spain,0.32,Credit Card,25.58,Furniture,Online,Not Returned,Royal Mail,Berlin,High
529252,SKU_1570,White Mug,29,14-02-24,70.05,18641,Spain,0.4,paypall,21.25,Electronics,Online,Not Returned,FedEx,London,Medium
184614,SKU_1411,T-shirt,6,14-02-24,69.98,87675,Portugal,0.4,paypall,23.44,Furniture,Online,Not Returned,Royal Mail,Paris,Low
765634,SKU_1770,Notebook,29,14-02-24,78.13,36898,Italy,0.01,Credit Card,22.49,Furniture,In-store,Not Returned,FedEx,Paris,Medium
948248,SKU_1952,Wall Clock,37,14-02-24,46.07,66140,Belgium,0.36,Bank Transfer,29.35,Apparel,Online,Not Returned,DHL,Rome,Low
672814,SKU_1192,Wall Clock,15,14-02-24,31.44,,Portugal,0.1,Bank Transfer,23.97,Furniture,Online,Not Returned,DHL,Amsterdam,Medium
677755,SKU_1116,Headphones,3,14-02-24,76.51,88459,Belgium,0.11,Bank Transfer,29.3,Electronics,Online,Not Returned,UPS,Rome,High
319832,SKU_1706,Backpack,43,14-02-24,47.34,39921,Sweden,0.09,paypall,20.83,Apparel,In-store,Not Returned,FedEx,Paris,High
486564,SKU_1669,Headphones,11,14-02-24,59.03,57606,Netherlands,0.26,Credit Card,9.19,Stationery,In-store,Not Returned,FedEx,Paris,Low
441574,SKU_1274,Desk Lamp,37,14-02-24,71.25,71776,Sweden,0.27,Bank Transfer,15,Furniture,Online,Not Returned,DHL,Amsterdam,Low
126965,SKU_1352,Office Chair,14,14-02-24,35.5,84056,France,0.08,Bank Transfer,10.16,Electronics,Online,Not Returned,UPS,Paris,High
596368,SKU_1903,T-shirt,20,14-02-24,12.67,30169,Belgium,0.24,Bank Transfer,28.76,Apparel,Online,Not Returned,UPS,London,Medium
785918,SKU_1445,Notebook,17,14-02-24,43.85,15872,Portugal,0.12,Credit Card,14.47,Furniture,In-store,Not Returned,UPS,Paris,High
684095,SKU_1786,USB Cable,3,14-02-24,70.32,19725,Norway,0.4,Credit Card,6.56,Apparel,Online,Not Returned,DHL,Paris,Low
877671,SKU_1035,Backpack,33,14-02-24,44.37,,Belgium,0.47,paypall,27.15,Furniture,In-store,Not Returned,FedEx,,Medium
938952,SKU_1623,White Mug,35,14-02-24,41.42,69948,Netherlands,0.48,paypall,5.62,Accessories,Online,Not Returned,Royal Mail,Amsterdam,High
537161,SKU_1740,Wall Clock,30,14-02-24,64.37,66109,United States,0.09,Bank Transfer,14.82,Electronics,In-store,Not Returned,UPS,Amsterdam,Low
812384,SKU_1196,Blue Pen,40,14-02-24,2.4,80743,United States,0.08,Credit Card,25.33,Furniture,In-store,Not Returned,Royal Mail,Rome,Low
754318,SKU_1827,Wall Clock,12,14-02-24,67.37,50327,Norway,0.14,Bank Transfer,8.56,Accessories,In-store,Not Returned,FedEx,Berlin,Medium
723271,SKU_1289,Desk Lamp,34,14-02-24,6.49,33107,Australia,0.47,Credit Card,14.66,Stationery,In-store,Not Returned,DHL,Rome,Medium
222194,SKU_1694,Office Chair,7,14-02-24,99.54,68717,Sweden,0.2,Bank Transfer,14.56,Apparel,Online,Not Returned,Royal Mail,London,Low
706955,SKU_1485,Wireless Mouse,49,14-02-24,1.57,49192,Belgium,0.03,paypall,16.44,Electronics,Online,Not Returned,DHL,Rome,Low
288151,SKU_1765,Headphones,29,15-02-24,56.07,82520,United States,0.31,Credit Card,16.17,Furniture,Online,Not Returned,FedEx,Paris,Low
229335,SKU_1410,Notebook,42,15-02-24,87.71,47873,Belgium,0.02,paypall,15.89,Electronics,In-store,Not Returned,UPS,London,Low
541926,SKU_1422,Desk Lamp,43,15-02-24,79.05,12653,Belgium,0.2,Credit Card,20.73,Stationery,In-store,Not Returned,FedEx,Rome,High
669398,SKU_1238,T-shirt,24,15-02-24,66.87,43857,United States,0.15,Credit Card,8.24,Electronics,Online,Not Returned,DHL,Amsterdam,High
891221,SKU_1297,USB Cable,31,15-02-24,7.5,75351,Portugal,0.43,Credit Card,20.88,Stationery,Online,Not Returned,FedEx,Rome,Low
362677,SKU_1041,Desk Lamp,2,15-02-24,48.32,,Spain,0.35,Bank Transfer,7.63,Apparel,Online,Not Returned,FedEx,Berlin,Medium
413114,SKU_1087,T-shirt,11,15-02-24,74.23,,Sweden,0.14,Credit Card,28.23,Furniture,Online,Not Returned,Royal Mail,Paris,High
653064,SKU_1175,USB Cable,8,15-02-24,69.32,60234,Norway,0.03,Credit Card,29.56,Electronics,Online,Returned,UPS,Paris,Medium
380869,SKU_1926,Wireless Mouse,8,15-02-24,66.21,62162,Australia,0.16,Bank Transfer,12.44,Accessories,Online,Not Returned,FedEx,Rome,Medium
164367,SKU_1277,T-shirt,5,15-02-24,66.75,12730,Germany,0.06,Bank Transfer,18.28,Electronics,Online,Not Returned,DHL,Paris,Medium
434374,SKU_1342,Wireless Mouse,43,15-02-24,82.01,40993,United Kingdom,0.03,Bank Transfer,13.46,Accessories,Online,Not Returned,UPS,Amsterdam,High
694830,SKU_1296,USB Cable,46,15-02-24,71.52,16542,Spain,0.11,Bank Transfer,20.2,Electronics,Online,Not Returned,DHL,Rome,Low
192534,SKU_1279,Backpack,47,15-02-24,20.24,,United Kingdom,0.14,paypall,9.48,Apparel,In-store,Not Returned,Royal Mail,,High
464993,SKU_1423,Office Chair,9,15-02-24,24.82,48141,Portugal,0.13,Credit Card,14.35,Furniture,Online,Not Returned,DHL,Paris,Low
535644,SKU_1415,Wireless Mouse,-40,15-02-24,-17.68,,Norway,1.2825155102165482,paypall,,Accessories,In-store,Not Returned,DHL,,High
877275,SKU_1818,Headphones,26,15-02-24,33.46,82777,Italy,0.26,Credit Card,15.21,Apparel,Online,Not Returned,DHL,Amsterdam,High
719911,SKU_1032,Blue Pen,39,15-02-24,61.89,88965,Belgium,0.14,Bank Transfer,27.55,Accessories,Online,Not Returned,DHL,Rome,Low
727499,SKU_1027,T-shirt,42,15-02-24,70.11,88034,United States,0.29,Bank Transfer,10.61,Stationery,In-store,Returned,Royal Mail,London,Low
845258,SKU_1208,T-shirt,21,15-02-24,24.62,95677,Italy,0.12,Credit Card,5.03,Apparel,In-store,Not Returned,UPS,Berlin,Medium
890917,SKU_1601,Office Chair,20,15-02-24,45.43,44670,Belgium,0.27,paypall,18.61,Electronics,Online,Not Returned,FedEx,London,Medium
166771,SKU_1593,Wireless Mouse,36,15-02-24,30.25,61131,Sweden,0.31,paypall,22.91,Accessories,Online,Not Returned,FedEx,Rome,Medium
274746,SKU_1247,Backpack,-19,15-02-24,35.19,,Germany,0.25,Bank Transfer,,Apparel,In-store,Not Returned,Royal Mail,,High
339276,SKU_1377,Wall Clock,16,15-02-24,45.33,,Italy,0.3,paypall,16.88,Stationery,Online,Returned,DHL,,Medium
197519,SKU_1846,Headphones,35,15-02-24,89.98,49366,Belgium,0.28,paypall,5.15,Apparel,Online,Not Returned,UPS,Paris,High
582791,SKU_1357,Blue Pen,34,16-02-24,27.66,88072,Italy,0.33,paypall,25.45,Stationery,Online,Not Returned,UPS,Paris,High
327024,SKU_1702,Desk Lamp,46,16-02-24,97.9,28785,Italy,0.23,Credit Card,7.51,Furniture,Online,Not Returned,Royal Mail,Paris,Low
953113,SKU_1789,Office Chair,1,16-02-24,35.8,87948,Italy,0.43,paypall,8.34,Furniture,In-store,Not Returned,UPS,Amsterdam,High
802604,SKU_1017,Wall Clock,25,16-02-24,11.62,49617,Norway,0.19,Credit Card,8.56,Accessories,In-store,Not Returned,Royal Mail,London,High
363619,SKU_1212,Wall Clock,39,16-02-24,47,99682,Portugal,0.09,paypall,24.32,Accessories,In-store,Not Returned,DHL,Amsterdam,Low
751091,SKU_1722,USB Cable,3,16-02-24,62.82,35260,Germany,0.07,Bank Transfer,19.53,Electronics,In-store,Not Returned,Royal Mail,London,Low
676361,SKU_1513,Wireless Mouse,3,16-02-24,11.24,13212,Australia,0.14,Credit Card,12.65,Electronics,In-store,Not Returned,Royal Mail,Paris,High
634335,SKU_1093,USB Cable,5,16-02-24,25.47,48377,United States,0.1,Credit Card,16.33,Furniture,In-store,Not Returned,UPS,London,High
570908,SKU_1856,Office Chair,21,16-02-24,24.98,45308,Italy,0.13,Bank Transfer,17.63,Electronics,In-store,Not Returned,FedEx,London,High
458101,SKU_1921,Office Chair,5,16-02-24,28.55,61610,Belgium,0.39,paypall,6.3,Stationery,Online,Not Returned,UPS,Berlin,Medium
979923,SKU_1806,Blue Pen,18,16-02-24,7.88,28306,Portugal,0.09,Bank Transfer,20.34,Furniture,In-store,Not Returned,DHL,Amsterdam,Low
187599,SKU_1016,USB Cable,-39,16-02-24,-29.91,,Spain,0.34,paypall,,Stationery,In-store,Not Returned,FedEx,,High
148444,SKU_1238,Notebook,20,16-02-24,27.18,,Italy,0.3,Bank Transfer,15.1,Electronics,In-store,Not Returned,Royal Mail,,Low
287920,SKU_1527,Wall Clock,16,16-02-24,39.18,60065,United Kingdom,0.41,Bank Transfer,20.82,Furniture,Online,Not Returned,Royal Mail,Paris,High
777159,SKU_1666,Blue Pen,32,16-02-24,98.86,87935,United States,0.06,Bank Transfer,16.56,Stationery,In-store,Not Returned,DHL,London,Medium
449002,SKU_1176,Desk Lamp,13,16-02-24,25.1,25055,Spain,0.14,paypall,7.96,Electronics,In-store,Not Returned,UPS,Paris,Medium
295928,SKU_1130,Backpack,10,16-02-24,57.93,11565,Belgium,0.4,Credit Card,24.26,Accessories,Online,Returned,Royal Mail,Rome,Low
311540,SKU_1297,Wireless Mouse,3,16-02-24,39.83,74355,Germany,0.14,Credit Card,16.96,Accessories,Online,Returned,DHL,London,High
474041,SKU_1062,Backpack,13,16-02-24,60.91,51504,Portugal,0.17,Credit Card,14.64,Accessories,In-store,Not Returned,DHL,Berlin,Low
537455,SKU_1997,White Mug,30,16-02-24,70.36,99573,United Kingdom,0.2,Credit Card,7.34,Furniture,Online,Not Returned,UPS,London,Medium
989783,SKU_1796,Office Chair,36,16-02-24,77.87,99937,Australia,0.16,paypall,13.81,Furniture,In-store,Not Returned,Royal Mail,Rome,High
682183,SKU_1129,USB Cable,35,16-02-24,96.52,33989,Spain,0.11,paypall,25.86,Furniture,In-store,Not Returned,FedEx,London,High
994932,SKU_1362,Headphones,43,16-02-24,38.85,11730,France,0.03,paypall,5.09,Stationery,Online,Not Returned,UPS,Amsterdam,Low
534159,SKU_1615,T-shirt,5,16-02-24,2.28,68537,Australia,0.23,paypall,21.68,Apparel,Online,Not Returned,UPS,Paris,High
162559,SKU_1269,Backpack,42,17-02-24,59.64,21426,Italy,0.39,paypall,7.84,Electronics,In-store,Not Returned,DHL,Amsterdam,High
777861,SKU_1267,Headphones,20,17-02-24,7,,Spain,0.01,Credit Card,29.58,Electronics,Online,Not Returned,Royal Mail,London,Low
393236,SKU_1499,USB Cable,13,17-02-24,19.46,25592,Belgium,0.3,Credit Card,11.44,Electronics,In-store,Not Returned,FedEx,Amsterdam,High
311591,SKU_1791,Desk Lamp,23,17-02-24,76.87,54756,United States,0.24,Bank Transfer,27.69,Furniture,Online,Not Returned,Royal Mail,London,High
916200,SKU_1539,Desk Lamp,43,17-02-24,28.02,32478,France,0.4,Credit Card,10.21,Apparel,Online,Not Returned,UPS,London,High
921036,SKU_1486,White Mug,-39,17-02-24,-43.71,,Australia,0.01,paypall,,Accessories,In-store,Not Returned,FedEx,,High
449968,SKU_1913,Office Chair,26,17-02-24,11.97,,Norway,0.26,Bank Transfer,17.28,Furniture,Online,Not Returned,Royal Mail,Rome,High
408904,SKU_1216,USB Cable,8,17-02-24,24.8,65098,Australia,0.28,Credit Card,29.88,Apparel,Online,Not Returned,UPS,Amsterdam,Medium
106476,SKU_1356,Wireless Mouse,31,17-02-24,83.24,,Norway,0.32,Bank Transfer,28.88,Electronics,In-store,Not Returned,UPS,,High
869733,SKU_1645,Blue Pen,32,17-02-24,14.51,91818,France,0.29,Bank Transfer,25.32,Electronics,Online,Not Returned,FedEx,Rome,High
198138,SKU_1285,Backpack,12,17-02-24,63.61,33639,Australia,0.46,Bank Transfer,17.19,Apparel,In-store,Not Returned,UPS,Paris,High
353033,SKU_1478,Office Chair,10,17-02-24,67.7,67973,Belgium,0.19,Credit Card,25.87,Stationery,Online,Not Returned,Royal Mail,Berlin,High
207620,SKU_1545,T-shirt,21,17-02-24,6.25,79916,Portugal,0.31,Bank Transfer,13.51,Furniture,In-store,Not Returned,Royal Mail,Berlin,High
216070,SKU_1722,Headphones,34,17-02-24,37.7,19478,Portugal,0.16,paypall,16.85,Apparel,Online,Returned,FedEx,Rome,Medium
175498,SKU_1697,Headphones,-34,17-02-24,42.23,,Germany,0.39,Bank Transfer,,Stationery,Online,Not Returned,UPS,,Medium
128439,SKU_1411,Headphones,29,17-02-24,13.65,93545,Netherlands,0.08,paypall,27.65,Stationery,In-store,Not Returned,DHL,Rome,Low
103400,SKU_1967,Notebook,2,17-02-24,22.22,21238,United States,0.43,Bank Transfer,20.45,Furniture,In-store,Not Returned,FedEx,Rome,Low
189976,SKU_1330,Headphones,19,17-02-24,18.67,85011,Germany,0.07,Bank Transfer,17.39,Accessories,Online,Not Returned,DHL,Amsterdam,Low
343305,SKU_1692,Desk Lamp,26,17-02-24,87.76,27811,Spain,0.07,Bank Transfer,7.41,Accessories,Online,Not Returned,UPS,Rome,Medium
124610,SKU_1783,Headphones,41,17-02-24,96.95,76755,Australia,0.42,Bank Transfer,22,Apparel,In-store,Not Returned,Royal Mail,London,Low
675644,SKU_1921,T-shirt,12,17-02-24,39.63,24747,Norway,0.23,Credit Card,6.41,Furniture,Online,Not Returned,DHL,Amsterdam,High
784935,SKU_1448,Backpack,31,17-02-24,41.62,98837,Norway,0.38,paypall,6.65,Accessories,Online,Not Returned,DHL,Paris,Medium
381872,SKU_1696,USB Cable,32,17-02-24,12.81,10433,Spain,0.41,Credit Card,20.07,Accessories,Online,Not Returned,FedEx,Berlin,Medium
741990,SKU_1926,T-shirt,30,17-02-24,97.69,91377,Norway,0.45,Bank Transfer,27.67,Furniture,Online,Not Returned,UPS,Amsterdam,Low
915499,SKU_1026,Desk Lamp,39,18-02-24,10.85,86605,Australia,0.2,Credit Card,29.95,Accessories,In-store,Not Returned,UPS,Rome,Low
583055,SKU_1111,Wall Clock,17,18-02-24,15.21,64446,Italy,0.34,Credit Card,5.28,Accessories,Online,Not Returned,DHL,Rome,High
931694,SKU_1491,Headphones,36,18-02-24,64.01,57162,Australia,0.4,Bank Transfer,18.58,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Medium
601492,SKU_1816,Blue Pen,7,18-02-24,15.1,45949,Sweden,0.28,Bank Transfer,16.53,Accessories,In-store,Not Returned,DHL,Berlin,High
363772,SKU_1136,Headphones,45,18-02-24,63.74,22893,Spain,0.03,paypall,6.02,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
467212,SKU_1537,Headphones,35,18-02-24,24.85,83558,Spain,0.04,Credit Card,6.59,Stationery,Online,Not Returned,Royal Mail,London,Medium
699345,SKU_1261,Wireless Mouse,17,18-02-24,67.6,60147,Australia,0.43,Credit Card,10.17,Stationery,In-store,Returned,DHL,London,Medium
728337,SKU_1646,Blue Pen,25,18-02-24,25.11,55799,Australia,0.32,paypall,10.31,Furniture,Online,Not Returned,UPS,Paris,Medium
518596,SKU_1780,Backpack,38,18-02-24,79.37,75222,Sweden,0.18,paypall,20.46,Accessories,Online,Not Returned,FedEx,London,High
684141,SKU_1688,Wireless Mouse,21,18-02-24,37.16,10345,Spain,0.28,Credit Card,16.29,Apparel,In-store,Not Returned,Royal Mail,London,Low
522139,SKU_1521,White Mug,3,18-02-24,57.49,85200,Italy,0.05,paypall,21.39,Furniture,In-store,Not Returned,Royal Mail,Paris,Low
396202,SKU_1298,Notebook,48,18-02-24,95.43,28976,Netherlands,0.43,Bank Transfer,6.43,Accessories,Online,Returned,UPS,Rome,Low
942594,SKU_1109,T-shirt,2,18-02-24,88.98,66274,Portugal,0.49,Credit Card,16.53,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low
980848,SKU_1432,Wall Clock,39,18-02-24,79.99,88219,United Kingdom,0.17,paypall,16.56,Furniture,Online,Not Returned,UPS,Berlin,Low
296150,SKU_1478,Wall Clock,46,18-02-24,40.49,62932,Netherlands,0.26,paypall,28.43,Accessories,In-store,Not Returned,Royal Mail,London,Low
250042,SKU_1623,Backpack,36,18-02-24,19.69,,Spain,0.47,Credit Card,25.83,Furniture,In-store,Not Returned,UPS,,High
401035,SKU_1612,Headphones,4,18-02-24,88.1,23537,Netherlands,0.05,Credit Card,20.17,Stationery,In-store,Not Returned,FedEx,Paris,High
760290,SKU_1785,Wireless Mouse,8,18-02-24,75.55,37992,Australia,0.16,Bank Transfer,8.92,Furniture,Online,Not Returned,DHL,Amsterdam,High
528534,SKU_1266,Wall Clock,13,18-02-24,59.29,57877,France,0.49,Credit Card,19.37,Accessories,In-store,Not Returned,Royal Mail,London,High
936539,SKU_1777,Wireless Mouse,26,18-02-24,49.35,84558,Spain,0.4,Credit Card,28.86,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low
948385,SKU_1667,Wall Clock,-11,18-02-24,-52.81,,Norway,1.634145133618115,paypall,,Furniture,Online,Not Returned,DHL,,Medium
862435,SKU_1212,Office Chair,41,18-02-24,58.96,74590,Belgium,0.09,paypall,16.51,Furniture,Online,Not Returned,FedEx,London,Low
470577,SKU_1308,Desk Lamp,7,18-02-24,69.45,66100,Belgium,0.32,Credit Card,20,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium
149108,SKU_1053,Notebook,15,18-02-24,63.25,67770,France,0.16,Bank Transfer,20.57,Furniture,In-store,Not Returned,Royal Mail,Paris,Low
656862,SKU_1664,USB Cable,40,19-02-24,94.97,11639,Portugal,0.18,Credit Card,15.69,Apparel,Online,Not Returned,Royal Mail,London,Medium
872045,SKU_1773,White Mug,5,19-02-24,51.47,25080,France,0.07,paypall,18.48,Apparel,Online,Not Returned,UPS,Berlin,Low
729575,SKU_1873,Blue Pen,49,19-02-24,70.82,92402,United Kingdom,0.08,Credit Card,6.8,Furniture,In-store,Not Returned,Royal Mail,Rome,Low
503073,SKU_1394,Headphones,28,19-02-24,11.06,29705,Germany,0.32,paypall,6.79,Accessories,In-store,Not Returned,UPS,Berlin,Low
516729,SKU_1511,Blue Pen,14,19-02-24,70.95,60791,United States,0.5,Credit Card,27.64,Electronics,Online,Not Returned,Royal Mail,Berlin,High
